,index,key,file_name,file_path,jpg_path,cluster_index
1085,1085,5251504,5251504.jpg,data/raw/orignal_images/5251504.jpg,data/processed/transformed_images/5251504.jpg,178
1086,1086,5164604,5164604.jpg,data/raw/orignal_images/5164604.jpg,data/processed/transformed_images/5164604.jpg,-1
1087,1087,5234774,5234774.jpg,data/raw/orignal_images/5234774.jpg,data/processed/transformed_images/5234774.jpg,-1
1088,1088,4000497,4000497.jpg,data/raw/orignal_images/4000497.jpg,data/processed/transformed_images/4000497.jpg,-1
1089,1089,3999765,3999765.jpg,data/raw/orignal_images/3999765.jpg,data/processed/transformed_images/3999765.jpg,-1
1090,1090,4001427,4001427.jpg,data/raw/orignal_images/4001427.jpg,data/processed/transformed_images/4001427.jpg,179
1091,1091,4000875,4000875.jpg,data/raw/orignal_images/4000875.jpg,data/processed/transformed_images/4000875.jpg,-1
1092,1092,5251798,5251798.jpg,data/raw/orignal_images/5251798.jpg,data/processed/transformed_images/5251798.jpg,-1
1093,1093,4001301,4001301.jpg,data/raw/orignal_images/4001301.jpg,data/processed/transformed_images/4001301.jpg,-1
1094,1094,4001581,4001581.jpg,data/raw/orignal_images/4001581.jpg,data/processed/transformed_images/4001581.jpg,-1
1095,1095,3969599,3969599.jpg,data/raw/orignal_images/3969599.jpg,data/processed/transformed_images/3969599.jpg,-1
1096,1096,4000983,4000983.jpg,data/raw/orignal_images/4000983.jpg,data/processed/transformed_images/4000983.jpg,-1
1097,1097,5251804,5251804.jpg,data/raw/orignal_images/5251804.jpg,data/processed/transformed_images/5251804.jpg,-1
1098,1098,5360106,5360106.jpg,data/raw/orignal_images/5360106.jpg,data/processed/transformed_images/5360106.jpg,-1
1099,1099,5254739,5254739.jpg,data/raw/orignal_images/5254739.jpg,data/processed/transformed_images/5254739.jpg,-1
1100,1100,5360110,5360110.jpg,data/raw/orignal_images/5360110.jpg,data/processed/transformed_images/5360110.jpg,-1
1101,1101,5359368,5359368.jpg,data/raw/orignal_images/5359368.jpg,data/processed/transformed_images/5359368.jpg,180
1102,1102,5338684,5338684.jpg,data/raw/orignal_images/5338684.jpg,data/processed/transformed_images/5338684.jpg,-1
1103,1103,5251474,5251474.jpg,data/raw/orignal_images/5251474.jpg,data/processed/transformed_images/5251474.jpg,-1
1104,1104,5234572,5234572.jpg,data/raw/orignal_images/5234572.jpg,data/processed/transformed_images/5234572.jpg,-1
1105,1105,5234102,5234102.jpg,data/raw/orignal_images/5234102.jpg,data/processed/transformed_images/5234102.jpg,-1
1106,1106,5164586,5164586.jpg,data/raw/orignal_images/5164586.jpg,data/processed/transformed_images/5164586.jpg,-1
1107,1107,5254807,5254807.jpg,data/raw/orignal_images/5254807.jpg,data/processed/transformed_images/5254807.jpg,-1
1108,1108,5251544,5251544.jpg,data/raw/orignal_images/5251544.jpg,data/processed/transformed_images/5251544.jpg,-1
1109,1109,5340116,5340116.jpg,data/raw/orignal_images/5340116.jpg,data/processed/transformed_images/5340116.jpg,-1
1110,1110,5254851,5254851.jpg,data/raw/orignal_images/5254851.jpg,data/processed/transformed_images/5254851.jpg,-1
1111,1111,4000793,4000793.jpg,data/raw/orignal_images/4000793.jpg,data/processed/transformed_images/4000793.jpg,-1
1112,1112,5338508,5338508.jpg,data/raw/orignal_images/5338508.jpg,data/processed/transformed_images/5338508.jpg,-1
1113,1113,5326738,5326738.jpg,data/raw/orignal_images/5326738.jpg,data/processed/transformed_images/5326738.jpg,79
1114,1114,5360150,5360150.jpg,data/raw/orignal_images/5360150.jpg,data/processed/transformed_images/5360150.jpg,181
1115,1115,5251418,5251418.jpg,data/raw/orignal_images/5251418.jpg,data/processed/transformed_images/5251418.jpg,143
1116,1116,5254697,5254697.jpg,data/raw/orignal_images/5254697.jpg,data/processed/transformed_images/5254697.jpg,-1
1117,1117,5338666,5338666.jpg,data/raw/orignal_images/5338666.jpg,data/processed/transformed_images/5338666.jpg,182
1118,1118,5234762,5234762.jpg,data/raw/orignal_images/5234762.jpg,data/processed/transformed_images/5234762.jpg,-1
1119,1119,5338760,5338760.jpg,data/raw/orignal_images/5338760.jpg,data/processed/transformed_images/5338760.jpg,-1
1120,1120,4000975,4000975.jpg,data/raw/orignal_images/4000975.jpg,data/processed/transformed_images/4000975.jpg,-1
1121,1121,5340110,5340110.jpg,data/raw/orignal_images/5340110.jpg,data/processed/transformed_images/5340110.jpg,3
1122,1122,5326508,5326508.jpg,data/raw/orignal_images/5326508.jpg,data/processed/transformed_images/5326508.jpg,-1
1123,1123,5251714,5251714.jpg,data/raw/orignal_images/5251714.jpg,data/processed/transformed_images/5251714.jpg,142
1124,1124,5359562,5359562.jpg,data/raw/orignal_images/5359562.jpg,data/processed/transformed_images/5359562.jpg,-1
1125,1125,5326510,5326510.jpg,data/raw/orignal_images/5326510.jpg,data/processed/transformed_images/5326510.jpg,-1
1126,1126,5316854,5316854.jpg,data/raw/orignal_images/5316854.jpg,data/processed/transformed_images/5316854.jpg,-1
1127,1127,5359464,5359464.jpg,data/raw/orignal_images/5359464.jpg,data/processed/transformed_images/5359464.jpg,55
1128,1128,3969617,3969617.jpg,data/raw/orignal_images/3969617.jpg,data/processed/transformed_images/3969617.jpg,-1
1129,1129,5233841,5233841.jpg,data/raw/orignal_images/5233841.jpg,data/processed/transformed_images/5233841.jpg,-1
1130,1130,5233693,5233693.jpg,data/raw/orignal_images/5233693.jpg,data/processed/transformed_images/5233693.jpg,-1
1131,1131,5254803,5254803.jpg,data/raw/orignal_images/5254803.jpg,data/processed/transformed_images/5254803.jpg,-1
1132,1132,5254801,5254801.jpg,data/raw/orignal_images/5254801.jpg,data/processed/transformed_images/5254801.jpg,-1
1133,1133,5254883,5254883.jpg,data/raw/orignal_images/5254883.jpg,data/processed/transformed_images/5254883.jpg,-1
1134,1134,4000229,4000229.jpg,data/raw/orignal_images/4000229.jpg,data/processed/transformed_images/4000229.jpg,-1
1135,1135,4001503,4001503.jpg,data/raw/orignal_images/4001503.jpg,data/processed/transformed_images/4001503.jpg,-1
1136,1136,4001521,4001521.jpg,data/raw/orignal_images/4001521.jpg,data/processed/transformed_images/4001521.jpg,-1
1137,1137,4001525,4001525.jpg,data/raw/orignal_images/4001525.jpg,data/processed/transformed_images/4001525.jpg,-1
1138,1138,5326766,5326766.jpg,data/raw/orignal_images/5326766.jpg,data/processed/transformed_images/5326766.jpg,-1
1139,1139,4001169,4001169.jpg,data/raw/orignal_images/4001169.jpg,data/processed/transformed_images/4001169.jpg,183
1140,1140,4000017,4000017.jpg,data/raw/orignal_images/4000017.jpg,data/processed/transformed_images/4000017.jpg,-1
1141,1141,3999791,3999791.jpg,data/raw/orignal_images/3999791.jpg,data/processed/transformed_images/3999791.jpg,163
1142,1142,4000271,4000271.jpg,data/raw/orignal_images/4000271.jpg,data/processed/transformed_images/4000271.jpg,87
1143,1143,5338728,5338728.jpg,data/raw/orignal_images/5338728.jpg,data/processed/transformed_images/5338728.jpg,-1
1144,1144,5326572,5326572.jpg,data/raw/orignal_images/5326572.jpg,data/processed/transformed_images/5326572.jpg,-1
1145,1145,4000565,4000565.jpg,data/raw/orignal_images/4000565.jpg,data/processed/transformed_images/4000565.jpg,-1
1146,1146,5251420,5251420.jpg,data/raw/orignal_images/5251420.jpg,data/processed/transformed_images/5251420.jpg,143
1147,1147,5316860,5316860.jpg,data/raw/orignal_images/5316860.jpg,data/processed/transformed_images/5316860.jpg,-1
1148,1148,4000501,4000501.jpg,data/raw/orignal_images/4000501.jpg,data/processed/transformed_images/4000501.jpg,-1
1149,1149,4000107,4000107.jpg,data/raw/orignal_images/4000107.jpg,data/processed/transformed_images/4000107.jpg,-1
1150,1150,5254729,5254729.jpg,data/raw/orignal_images/5254729.jpg,data/processed/transformed_images/5254729.jpg,93
1151,1151,4000843,4000843.jpg,data/raw/orignal_images/4000843.jpg,data/processed/transformed_images/4000843.jpg,49
1152,1152,3999827,3999827.jpg,data/raw/orignal_images/3999827.jpg,data/processed/transformed_images/3999827.jpg,-1
1153,1153,5316858,5316858.jpg,data/raw/orignal_images/5316858.jpg,data/processed/transformed_images/5316858.jpg,-1
1154,1154,5254767,5254767.jpg,data/raw/orignal_images/5254767.jpg,data/processed/transformed_images/5254767.jpg,173
1155,1155,5340122,5340122.jpg,data/raw/orignal_images/5340122.jpg,data/processed/transformed_images/5340122.jpg,-1
1156,1156,5326590,5326590.jpg,data/raw/orignal_images/5326590.jpg,data/processed/transformed_images/5326590.jpg,-1
1157,1157,5340120,5340120.jpg,data/raw/orignal_images/5340120.jpg,data/processed/transformed_images/5340120.jpg,-1
1158,1158,5234764,5234764.jpg,data/raw/orignal_images/5234764.jpg,data/processed/transformed_images/5234764.jpg,169
1159,1159,4001435,4001435.jpg,data/raw/orignal_images/4001435.jpg,data/processed/transformed_images/4001435.jpg,-1
1160,1160,5233763,5233763.jpg,data/raw/orignal_images/5233763.jpg,data/processed/transformed_images/5233763.jpg,-1
1161,1161,5234024,5234024.jpg,data/raw/orignal_images/5234024.jpg,data/processed/transformed_images/5234024.jpg,-1
1162,1162,5254781,5254781.jpg,data/raw/orignal_images/5254781.jpg,data/processed/transformed_images/5254781.jpg,9
1163,1163,5338742,5338742.jpg,data/raw/orignal_images/5338742.jpg,data/processed/transformed_images/5338742.jpg,64
1164,1164,4000069,4000069.jpg,data/raw/orignal_images/4000069.jpg,data/processed/transformed_images/4000069.jpg,-1
1165,1165,5233701,5233701.jpg,data/raw/orignal_images/5233701.jpg,data/processed/transformed_images/5233701.jpg,-1
1166,1166,5316804,5316804.jpg,data/raw/orignal_images/5316804.jpg,data/processed/transformed_images/5316804.jpg,-1
1167,1167,4001083,4001083.jpg,data/raw/orignal_images/4001083.jpg,data/processed/transformed_images/4001083.jpg,-1
1168,1168,5251430,5251430.jpg,data/raw/orignal_images/5251430.jpg,data/processed/transformed_images/5251430.jpg,-1
1169,1169,5254793,5254793.jpg,data/raw/orignal_images/5254793.jpg,data/processed/transformed_images/5254793.jpg,9
1170,1170,4000467,4000467.jpg,data/raw/orignal_images/4000467.jpg,data/processed/transformed_images/4000467.jpg,-1
1171,1171,4000689,4000689.jpg,data/raw/orignal_images/4000689.jpg,data/processed/transformed_images/4000689.jpg,62
1172,1172,5359402,5359402.jpg,data/raw/orignal_images/5359402.jpg,data/processed/transformed_images/5359402.jpg,16
1173,1173,5359452,5359452.jpg,data/raw/orignal_images/5359452.jpg,data/processed/transformed_images/5359452.jpg,-1
1174,1174,4000971,4000971.jpg,data/raw/orignal_images/4000971.jpg,data/processed/transformed_images/4000971.jpg,-1
1175,1175,4000137,4000137.jpg,data/raw/orignal_images/4000137.jpg,data/processed/transformed_images/4000137.jpg,110
1176,1176,3999963,3999963.jpg,data/raw/orignal_images/3999963.jpg,data/processed/transformed_images/3999963.jpg,-1
1177,1177,4001573,4001573.jpg,data/raw/orignal_images/4001573.jpg,data/processed/transformed_images/4001573.jpg,-1
1178,1178,3999909,3999909.jpg,data/raw/orignal_images/3999909.jpg,data/processed/transformed_images/3999909.jpg,-1
1179,1179,5234084,5234084.jpg,data/raw/orignal_images/5234084.jpg,data/processed/transformed_images/5234084.jpg,160
1180,1180,4000087,4000087.jpg,data/raw/orignal_images/4000087.jpg,data/processed/transformed_images/4000087.jpg,47
1181,1181,5338616,5338616.jpg,data/raw/orignal_images/5338616.jpg,data/processed/transformed_images/5338616.jpg,-1
1182,1182,5254827,5254827.jpg,data/raw/orignal_images/5254827.jpg,data/processed/transformed_images/5254827.jpg,-1
1183,1183,5338490,5338490.jpg,data/raw/orignal_images/5338490.jpg,data/processed/transformed_images/5338490.jpg,-1
1184,1184,5234600,5234600.jpg,data/raw/orignal_images/5234600.jpg,data/processed/transformed_images/5234600.jpg,184
1185,1185,5234570,5234570.jpg,data/raw/orignal_images/5234570.jpg,data/processed/transformed_images/5234570.jpg,-1
1186,1186,4000123,4000123.jpg,data/raw/orignal_images/4000123.jpg,data/processed/transformed_images/4000123.jpg,-1
1187,1187,5316778,5316778.jpg,data/raw/orignal_images/5316778.jpg,data/processed/transformed_images/5316778.jpg,-1
1188,1188,4001575,4001575.jpg,data/raw/orignal_images/4001575.jpg,data/processed/transformed_images/4001575.jpg,118
1189,1189,3969573,3969573.jpg,data/raw/orignal_images/3969573.jpg,data/processed/transformed_images/3969573.jpg,-1
1190,1190,4000641,4000641.jpg,data/raw/orignal_images/4000641.jpg,data/processed/transformed_images/4000641.jpg,-1
1191,1191,5254875,5254875.jpg,data/raw/orignal_images/5254875.jpg,data/processed/transformed_images/5254875.jpg,-1
1192,1192,5254865,5254865.jpg,data/raw/orignal_images/5254865.jpg,data/processed/transformed_images/5254865.jpg,-1
1193,1193,4000633,4000633.jpg,data/raw/orignal_images/4000633.jpg,data/processed/transformed_images/4000633.jpg,-1
1194,1194,4001541,4001541.jpg,data/raw/orignal_images/4001541.jpg,data/processed/transformed_images/4001541.jpg,-1
1195,1195,4000925,4000925.jpg,data/raw/orignal_images/4000925.jpg,data/processed/transformed_images/4000925.jpg,-1
1196,1196,5359386,5359386.jpg,data/raw/orignal_images/5359386.jpg,data/processed/transformed_images/5359386.jpg,-1
1197,1197,5326652,5326652.jpg,data/raw/orignal_images/5326652.jpg,data/processed/transformed_images/5326652.jpg,-1
1198,1198,5316864,5316864.jpg,data/raw/orignal_images/5316864.jpg,data/processed/transformed_images/5316864.jpg,-1
1199,1199,3999985,3999985.jpg,data/raw/orignal_images/3999985.jpg,data/processed/transformed_images/3999985.jpg,84
1200,1200,5360152,5360152.jpg,data/raw/orignal_images/5360152.jpg,data/processed/transformed_images/5360152.jpg,181
1201,1201,5251528,5251528.jpg,data/raw/orignal_images/5251528.jpg,data/processed/transformed_images/5251528.jpg,7
1202,1202,5254837,5254837.jpg,data/raw/orignal_images/5254837.jpg,data/processed/transformed_images/5254837.jpg,-1
1203,1203,5338574,5338574.jpg,data/raw/orignal_images/5338574.jpg,data/processed/transformed_images/5338574.jpg,185
1204,1204,4000247,4000247.jpg,data/raw/orignal_images/4000247.jpg,data/processed/transformed_images/4000247.jpg,-1
1205,1205,5359608,5359608.jpg,data/raw/orignal_images/5359608.jpg,data/processed/transformed_images/5359608.jpg,186
1206,1206,3999773,3999773.jpg,data/raw/orignal_images/3999773.jpg,data/processed/transformed_images/3999773.jpg,-1
1207,1207,5326734,5326734.jpg,data/raw/orignal_images/5326734.jpg,data/processed/transformed_images/5326734.jpg,79
1208,1208,5338688,5338688.jpg,data/raw/orignal_images/5338688.jpg,data/processed/transformed_images/5338688.jpg,-1
1209,1209,5254723,5254723.jpg,data/raw/orignal_images/5254723.jpg,data/processed/transformed_images/5254723.jpg,-1
1210,1210,4000155,4000155.jpg,data/raw/orignal_images/4000155.jpg,data/processed/transformed_images/4000155.jpg,187
1211,1211,5316884,5316884.jpg,data/raw/orignal_images/5316884.jpg,data/processed/transformed_images/5316884.jpg,175
1212,1212,5233759,5233759.jpg,data/raw/orignal_images/5233759.jpg,data/processed/transformed_images/5233759.jpg,-1
1213,1213,5338764,5338764.jpg,data/raw/orignal_images/5338764.jpg,data/processed/transformed_images/5338764.jpg,-1
1214,1214,5164584,5164584.jpg,data/raw/orignal_images/5164584.jpg,data/processed/transformed_images/5164584.jpg,188
1215,1215,3999833,3999833.jpg,data/raw/orignal_images/3999833.jpg,data/processed/transformed_images/3999833.jpg,-1
1216,1216,4000279,4000279.jpg,data/raw/orignal_images/4000279.jpg,data/processed/transformed_images/4000279.jpg,-1
1217,1217,4000419,4000419.jpg,data/raw/orignal_images/4000419.jpg,data/processed/transformed_images/4000419.jpg,-1
1218,1218,5326712,5326712.jpg,data/raw/orignal_images/5326712.jpg,data/processed/transformed_images/5326712.jpg,-1
1219,1219,5359440,5359440.jpg,data/raw/orignal_images/5359440.jpg,data/processed/transformed_images/5359440.jpg,189
1220,1220,5164589,5164589.jpg,data/raw/orignal_images/5164589.jpg,data/processed/transformed_images/5164589.jpg,-1
1221,1221,4000255,4000255.jpg,data/raw/orignal_images/4000255.jpg,data/processed/transformed_images/4000255.jpg,-1
1222,1222,5326506,5326506.jpg,data/raw/orignal_images/5326506.jpg,data/processed/transformed_images/5326506.jpg,-1
1223,1223,4001429,4001429.jpg,data/raw/orignal_images/4001429.jpg,data/processed/transformed_images/4001429.jpg,179
1224,1224,5164613,5164613.jpg,data/raw/orignal_images/5164613.jpg,data/processed/transformed_images/5164613.jpg,-1
1225,1225,5316806,5316806.jpg,data/raw/orignal_images/5316806.jpg,data/processed/transformed_images/5316806.jpg,-1
1226,1226,4001363,4001363.jpg,data/raw/orignal_images/4001363.jpg,data/processed/transformed_images/4001363.jpg,-1
1227,1227,4001259,4001259.jpg,data/raw/orignal_images/4001259.jpg,data/processed/transformed_images/4001259.jpg,-1
1228,1228,5233725,5233725.jpg,data/raw/orignal_images/5233725.jpg,data/processed/transformed_images/5233725.jpg,-1
1229,1229,5234020,5234020.jpg,data/raw/orignal_images/5234020.jpg,data/processed/transformed_images/5234020.jpg,-1
1230,1230,5316648,5316648.jpg,data/raw/orignal_images/5316648.jpg,data/processed/transformed_images/5316648.jpg,-1
1231,1231,4001273,4001273.jpg,data/raw/orignal_images/4001273.jpg,data/processed/transformed_images/4001273.jpg,-1
1232,1232,5234016,5234016.jpg,data/raw/orignal_images/5234016.jpg,data/processed/transformed_images/5234016.jpg,-1
1233,1233,5233789,5233789.jpg,data/raw/orignal_images/5233789.jpg,data/processed/transformed_images/5233789.jpg,-1
1234,1234,4001539,4001539.jpg,data/raw/orignal_images/4001539.jpg,data/processed/transformed_images/4001539.jpg,-1
1235,1235,5251466,5251466.jpg,data/raw/orignal_images/5251466.jpg,data/processed/transformed_images/5251466.jpg,-1
1236,1236,4000981,4000981.jpg,data/raw/orignal_images/4000981.jpg,data/processed/transformed_images/4000981.jpg,-1
1237,1237,4001359,4001359.jpg,data/raw/orignal_images/4001359.jpg,data/processed/transformed_images/4001359.jpg,-1
1238,1238,5339950,5339950.jpg,data/raw/orignal_images/5339950.jpg,data/processed/transformed_images/5339950.jpg,-1
1239,1239,4000081,4000081.jpg,data/raw/orignal_images/4000081.jpg,data/processed/transformed_images/4000081.jpg,78
1240,1240,5339956,5339956.jpg,data/raw/orignal_images/5339956.jpg,data/processed/transformed_images/5339956.jpg,-1
1241,1241,4000701,4000701.jpg,data/raw/orignal_images/4000701.jpg,data/processed/transformed_images/4000701.jpg,-1
1242,1242,4000223,4000223.jpg,data/raw/orignal_images/4000223.jpg,data/processed/transformed_images/4000223.jpg,-1
1243,1243,4000783,4000783.jpg,data/raw/orignal_images/4000783.jpg,data/processed/transformed_images/4000783.jpg,-1
1244,1244,5338726,5338726.jpg,data/raw/orignal_images/5338726.jpg,data/processed/transformed_images/5338726.jpg,-1
1245,1245,5234036,5234036.jpg,data/raw/orignal_images/5234036.jpg,data/processed/transformed_images/5234036.jpg,-1
1246,1246,3999725,3999725.jpg,data/raw/orignal_images/3999725.jpg,data/processed/transformed_images/3999725.jpg,-1
1247,1247,5251724,5251724.jpg,data/raw/orignal_images/5251724.jpg,data/processed/transformed_images/5251724.jpg,-1
1248,1248,4000159,4000159.jpg,data/raw/orignal_images/4000159.jpg,data/processed/transformed_images/4000159.jpg,-1
1249,1249,5233765,5233765.jpg,data/raw/orignal_images/5233765.jpg,data/processed/transformed_images/5233765.jpg,-1
1250,1250,5251386,5251386.jpg,data/raw/orignal_images/5251386.jpg,data/processed/transformed_images/5251386.jpg,60
1251,1251,5338536,5338536.jpg,data/raw/orignal_images/5338536.jpg,data/processed/transformed_images/5338536.jpg,-1
1252,1252,3969581,3969581.jpg,data/raw/orignal_images/3969581.jpg,data/processed/transformed_images/3969581.jpg,-1
1253,1253,5254733,5254733.jpg,data/raw/orignal_images/5254733.jpg,data/processed/transformed_images/5254733.jpg,-1
1254,1254,5326570,5326570.jpg,data/raw/orignal_images/5326570.jpg,data/processed/transformed_images/5326570.jpg,73
1255,1255,3999659,3999659.jpg,data/raw/orignal_images/3999659.jpg,data/processed/transformed_images/3999659.jpg,-1
1256,1256,4001439,4001439.jpg,data/raw/orignal_images/4001439.jpg,data/processed/transformed_images/4001439.jpg,-1
1257,1257,5234038,5234038.jpg,data/raw/orignal_images/5234038.jpg,data/processed/transformed_images/5234038.jpg,-1
1258,1258,5338310,5338310.jpg,data/raw/orignal_images/5338310.jpg,data/processed/transformed_images/5338310.jpg,-1
1259,1259,5338558,5338558.jpg,data/raw/orignal_images/5338558.jpg,data/processed/transformed_images/5338558.jpg,-1
1260,1260,5251806,5251806.jpg,data/raw/orignal_images/5251806.jpg,data/processed/transformed_images/5251806.jpg,-1
1261,1261,5236051,5236051.jpg,data/raw/orignal_images/5236051.jpg,data/processed/transformed_images/5236051.jpg,-1
1262,1262,5316798,5316798.jpg,data/raw/orignal_images/5316798.jpg,data/processed/transformed_images/5316798.jpg,-1
1263,1263,4000295,4000295.jpg,data/raw/orignal_images/4000295.jpg,data/processed/transformed_images/4000295.jpg,24
1264,1264,5326690,5326690.jpg,data/raw/orignal_images/5326690.jpg,data/processed/transformed_images/5326690.jpg,-1
1265,1265,4000423,4000423.jpg,data/raw/orignal_images/4000423.jpg,data/processed/transformed_images/4000423.jpg,10
1266,1266,5251734,5251734.jpg,data/raw/orignal_images/5251734.jpg,data/processed/transformed_images/5251734.jpg,24
1267,1267,5233851,5233851.jpg,data/raw/orignal_images/5233851.jpg,data/processed/transformed_images/5233851.jpg,-1
1268,1268,4000839,4000839.jpg,data/raw/orignal_images/4000839.jpg,data/processed/transformed_images/4000839.jpg,49
1269,1269,4000907,4000907.jpg,data/raw/orignal_images/4000907.jpg,data/processed/transformed_images/4000907.jpg,-1
1270,1270,5233721,5233721.jpg,data/raw/orignal_images/5233721.jpg,data/processed/transformed_images/5233721.jpg,-1
1271,1271,4001053,4001053.jpg,data/raw/orignal_images/4001053.jpg,data/processed/transformed_images/4001053.jpg,-1
1272,1272,5236055,5236055.jpg,data/raw/orignal_images/5236055.jpg,data/processed/transformed_images/5236055.jpg,-1
1273,1273,5254775,5254775.jpg,data/raw/orignal_images/5254775.jpg,data/processed/transformed_images/5254775.jpg,-1
1274,1274,4000729,4000729.jpg,data/raw/orignal_images/4000729.jpg,data/processed/transformed_images/4000729.jpg,-1
1275,1275,4000863,4000863.jpg,data/raw/orignal_images/4000863.jpg,data/processed/transformed_images/4000863.jpg,-1
1276,1276,4000469,4000469.jpg,data/raw/orignal_images/4000469.jpg,data/processed/transformed_images/4000469.jpg,-1
1277,1277,4001305,4001305.jpg,data/raw/orignal_images/4001305.jpg,data/processed/transformed_images/4001305.jpg,-1
1278,1278,4000513,4000513.jpg,data/raw/orignal_images/4000513.jpg,data/processed/transformed_images/4000513.jpg,168
1279,1279,4001121,4001121.jpg,data/raw/orignal_images/4001121.jpg,data/processed/transformed_images/4001121.jpg,-1
1280,1280,4001297,4001297.jpg,data/raw/orignal_images/4001297.jpg,data/processed/transformed_images/4001297.jpg,-1
1281,1281,4000141,4000141.jpg,data/raw/orignal_images/4000141.jpg,data/processed/transformed_images/4000141.jpg,-1
1282,1282,5164565,5164565.jpg,data/raw/orignal_images/5164565.jpg,data/processed/transformed_images/5164565.jpg,-1
1283,1283,5338600,5338600.jpg,data/raw/orignal_images/5338600.jpg,data/processed/transformed_images/5338600.jpg,-1
1284,1284,4000705,4000705.jpg,data/raw/orignal_images/4000705.jpg,data/processed/transformed_images/4000705.jpg,-1
1285,1285,5236065,5236065.jpg,data/raw/orignal_images/5236065.jpg,data/processed/transformed_images/5236065.jpg,-1
1286,1286,3999831,3999831.jpg,data/raw/orignal_images/3999831.jpg,data/processed/transformed_images/3999831.jpg,-1
1287,1287,4000965,4000965.jpg,data/raw/orignal_images/4000965.jpg,data/processed/transformed_images/4000965.jpg,140
1288,1288,5234586,5234586.jpg,data/raw/orignal_images/5234586.jpg,data/processed/transformed_images/5234586.jpg,30
1289,1289,5233771,5233771.jpg,data/raw/orignal_images/5233771.jpg,data/processed/transformed_images/5233771.jpg,-1
1290,1290,5359554,5359554.jpg,data/raw/orignal_images/5359554.jpg,data/processed/transformed_images/5359554.jpg,-1
1291,1291,5234780,5234780.jpg,data/raw/orignal_images/5234780.jpg,data/processed/transformed_images/5234780.jpg,-1
1292,1292,5359450,5359450.jpg,data/raw/orignal_images/5359450.jpg,data/processed/transformed_images/5359450.jpg,190
1293,1293,4000007,4000007.jpg,data/raw/orignal_images/4000007.jpg,data/processed/transformed_images/4000007.jpg,34
1294,1294,5234502,5234502.jpg,data/raw/orignal_images/5234502.jpg,data/processed/transformed_images/5234502.jpg,119
1295,1295,4000315,4000315.jpg,data/raw/orignal_images/4000315.jpg,data/processed/transformed_images/4000315.jpg,-1
1296,1296,5359410,5359410.jpg,data/raw/orignal_images/5359410.jpg,data/processed/transformed_images/5359410.jpg,-1
1297,1297,5254741,5254741.jpg,data/raw/orignal_images/5254741.jpg,data/processed/transformed_images/5254741.jpg,-1
1298,1298,5338486,5338486.jpg,data/raw/orignal_images/5338486.jpg,data/processed/transformed_images/5338486.jpg,-1
1299,1299,4000457,4000457.jpg,data/raw/orignal_images/4000457.jpg,data/processed/transformed_images/4000457.jpg,146
1300,1300,4001613,4001613.jpg,data/raw/orignal_images/4001613.jpg,data/processed/transformed_images/4001613.jpg,172
1301,1301,5326580,5326580.jpg,data/raw/orignal_images/5326580.jpg,data/processed/transformed_images/5326580.jpg,38
1302,1302,5251530,5251530.jpg,data/raw/orignal_images/5251530.jpg,data/processed/transformed_images/5251530.jpg,-1
1303,1303,5233755,5233755.jpg,data/raw/orignal_images/5233755.jpg,data/processed/transformed_images/5233755.jpg,-1
1304,1304,5251752,5251752.jpg,data/raw/orignal_images/5251752.jpg,data/processed/transformed_images/5251752.jpg,-1
1305,1305,5251580,5251580.jpg,data/raw/orignal_images/5251580.jpg,data/processed/transformed_images/5251580.jpg,171
1306,1306,3999677,3999677.jpg,data/raw/orignal_images/3999677.jpg,data/processed/transformed_images/3999677.jpg,-1
1307,1307,4000381,4000381.jpg,data/raw/orignal_images/4000381.jpg,data/processed/transformed_images/4000381.jpg,-1
1308,1308,3969577,3969577.jpg,data/raw/orignal_images/3969577.jpg,data/processed/transformed_images/3969577.jpg,-1
1309,1309,5338730,5338730.jpg,data/raw/orignal_images/5338730.jpg,data/processed/transformed_images/5338730.jpg,24
1310,1310,5254711,5254711.jpg,data/raw/orignal_images/5254711.jpg,data/processed/transformed_images/5254711.jpg,39
1311,1311,4000239,4000239.jpg,data/raw/orignal_images/4000239.jpg,data/processed/transformed_images/4000239.jpg,122
1312,1312,5326636,5326636.jpg,data/raw/orignal_images/5326636.jpg,data/processed/transformed_images/5326636.jpg,-1
1313,1313,5251458,5251458.jpg,data/raw/orignal_images/5251458.jpg,data/processed/transformed_images/5251458.jpg,-1
1314,1314,5359378,5359378.jpg,data/raw/orignal_images/5359378.jpg,data/processed/transformed_images/5359378.jpg,-1
1315,1315,5359350,5359350.jpg,data/raw/orignal_images/5359350.jpg,data/processed/transformed_images/5359350.jpg,174
1316,1316,4000445,4000445.jpg,data/raw/orignal_images/4000445.jpg,data/processed/transformed_images/4000445.jpg,-1
1317,1317,5234126,5234126.jpg,data/raw/orignal_images/5234126.jpg,data/processed/transformed_images/5234126.jpg,-1
1318,1318,5326534,5326534.jpg,data/raw/orignal_images/5326534.jpg,data/processed/transformed_images/5326534.jpg,188
1319,1319,4001089,4001089.jpg,data/raw/orignal_images/4001089.jpg,data/processed/transformed_images/4001089.jpg,-1
1320,1320,5251424,5251424.jpg,data/raw/orignal_images/5251424.jpg,data/processed/transformed_images/5251424.jpg,-1
1321,1321,5360098,5360098.jpg,data/raw/orignal_images/5360098.jpg,data/processed/transformed_images/5360098.jpg,186
